,f1_test_svm,f1_test_tm,f1_train_svm,f1_train_tm,label,ngrams,text
19,0.6207220265044545,0.5085097189816252,0.6736708831508016,0.5447294414211028,3.0,1.0,0.5
20,0.6144372492244999,0.5100848716877275,0.6724671627464252,0.549374738000975,3.0,2.0,0.5
21,0.6138346553797669,0.5065623370787792,0.6752792178533067,0.5469681777804257,3.0,3.0,0.5
22,0.6193844045005628,0.5107920466032665,0.6744988386863708,0.5445194687740328,3.0,5.0,0.5
23,0.6143499509898894,0.5069911227830719,0.6732752919688358,0.5553436152280542,3.0,10.0,0.5
24,0.6249056779321872,0.5174760656207891,0.7013626350427962,0.5724428329279216,5.0,0.5,0.5
25,0.6238181600790538,0.5186788436648698,0.7002567792296766,0.5734278807311715,5.0,1.0,0.5
26,0.6273377887337286,0.521320443534813,0.7017976113942447,0.5799564065425129,5.0,2.0,0.5
27,0.6292246822475976,0.5252043887954161,0.7041323120452104,0.5810140228857453,5.0,3.0,0.5
28,0.6288077717488771,0.5272719898222078,0.7021260808877094,0.5835197766409601,5.0,5.0,0.5
29,0.6348329847026255,0.5289845104296925,0.7028339947488323,0.5835016992757183,5.0,10.0,0.5
30,0.6771779097400428,0.5921127858185556,0.759845545745914,0.6586997737092775,10.0,0.5,0.5
31,0.6776478356769863,0.5867243486194991,0.7609715103748635,0.6580377483632842,10.0,1.0,0.5
32,0.6799344846621005,0.5846682410560067,0.7643802372625733,0.6586784256793431,10.0,2.0,0.5
33,0.6804058291305417,0.5825983378275909,0.7665267961015759,0.655799885082771,10.0,3.0,0.5
34,0.6775689504326154,0.5812163959262515,0.7664357594184953,0.6569860848384065,10.0,5.0,0.5
35,0.6795009973334534,0.5908555981986044,0.7664587965107231,0.6638228645774024,10.0,10.0,0.5
36,0.6487252142686442,0.5636572348549962,0.6567363467392616,0.5720876616542684,0.5,0.5,1.0
37,0.6470337689831387,0.5667326473708038,0.6581175840309923,0.5725840919443352,0.5,1.0,1.0
38,0.6458331247549385,0.5667995453487108,0.6600873317582683,0.5736352195710067,0.5,2.0,1.0
39,0.6469930974999963,0.5687350751577441,0.6624652314363813,0.5751477618200551,0.5,3.0,1.0
40,0.6466702031161706,0.5706714797180521,0.6629837087561,0.5758222937214744,0.5,5.0,1.0
41,0.6452842208386902,0.5672267394034375,0.661929389458454,0.5747980375748704,0.5,10.0,1.0
42,0.6467404380404033,0.5615609730350458,0.6625221730759199,0.5749235210426995,1.0,0.5,1.0
43,0.6468877383929559,0.563975963680941,0.6638125097156081,0.5731009394793976,1.0,1.0,1.0
44,0.6480828593591704,0.561696583085866,0.665359618003962,0.5735544137039821,1.0,2.0,1.0
45,0.6472567684110169,0.5612796838128754,0.665854952731174,0.573950284578131,1.0,3.0,1.0
46,0.6414515637976973,0.5627137886680046,0.6648236485784634,0.5720156619236002,1.0,5.0,1.0
47,0.6443655518059378,0.5605369100478698,0.6646473317896147,0.5694688309849513,1.0,10.0,1.0
48,0.6509298046579824,0.5702708073209093,0.6698529445233665,0.5889801493564699,2.0,0.5,1.0
49,0.6492534561705497,0.5706696225091732,0.6718438605732943,0.5884112402254759,2.0,1.0,1.0
50,0.6489193807268681,0.5725926652608939,0.6740770848715811,0.5898790978174246,2.0,2.0,1.0
51,0.6499782848126228,0.5741669770430018,0.674596263739355,0.5884446279969879,2.0,3.0,1.0
52,0.6486397302814092,0.5713424407930136,0.6758275597213361,0.5829054234811761,2.0,5.0,1.0
53,0.6458049567452105,0.5694026399647167,0.6788823619811742,0.5843330333214024,2.0,10.0,1.0
54,0.6579678809413927,0.5847124928726467,0.684084949008765,0.6086625159505843,3.0,0.5,1.0
55,0.6567631357471171,0.5820347333610643,0.685421739791521,0.608971969952731,3.0,1.0,1.0
56,0.6574486542653102,0.5839471603832329,0.6881325989749506,0.607181375644285,3.0,2.0,1.0
57,0.6548716638570997,0.5817721894192402,0.6902967459818841,0.6056326138660258,3.0,3.0,1.0
58,0.6546949997425916,0.5849347330592976,0.6925108681017248,0.6051744223768325,3.0,5.0,1.0
59,0.6498525617887593,0.577881167615757,0.6943372680961449,0.6005966173777566,3.0,10.0,1.0
60,0.6655597408598103,0.594722380783693,0.7057935673659531,0.6340622482967923,5.0,0.5,1.0
61,0.6655880885409701,0.5953442523339453,0.7071100676140482,0.6339457890192067,5.0,1.0,1.0
62,0.6669034617533793,0.5967122722845614,0.7100134497533805,0.634188949046485,5.0,2.0,1.0
63,0.6674236633648658,0.5983021770473081,0.7110808932986755,0.6357243161798906,5.0,3.0,1.0
64,0.6687129225329299,0.5969328082582859,0.7121210877146016,0.6354857933655892,5.0,5.0,1.0
65,0.6669231125514635,0.5963795666231108,0.7125595498889534,0.6329127632174507,5.0,10.0,1.0
66,0.7017477837006407,0.6354752782976091,0.7672854143883916,0.6973376259800012,10.0,0.5,1.0
67,0.7021462112958586,0.6352342187391373,0.7656166702854205,0.697242559749082,10.0,1.0,1.0
68,0.7039284781517782,0.6352154613720246,0.7680613528382974,0.7000546175615979,10.0,2.0,1.0
69,0.70371728242298,0.6365065780815105,0.7685766700187698,0.6982491017146433,10.0,3.0,1.0
70,0.7021700976969952,0.6334601974246397,0.7686381761185616,0.6971057940200402,10.0,5.0,1.0
71,0.7037666290958235,0.633578030307857,0.7687700078857835,0.6966664658664394,10.0,10.0,1.0
72,0.6662104495569787,0.5994924751838946,0.6723216225188521,0.5896403412797173,0.5,0.5,2.0
73,0.6666558195429957,0.5992718251775583,0.6715265164854533,0.5906091402775364,0.5,1.0,2.0
74,0.6654043465081387,0.6011339744115103,0.6712818877213448,0.5907422354367947,0.5,2.0,2.0
75,0.6647053007652243,0.6006051973003041,0.6712706403246144,0.5916521526982187,0.5,3.0,2.0
76,0.6642801480813435,0.6006865419975512,0.6694391007395559,0.590710009556574,0.5,5.0,2.0
77,0.6616475085598167,0.6016688657659104,0.6652348686923788,0.5861700781300632,0.5,10.0,2.0
78,0.6649851311717523,0.5991996929433774,0.6722027298129707,0.5942079141754306,1.0,0.5,2.0
79,0.6650530081646139,0.5994198019235017,0.6731251465123071,0.5938923155699044,1.0,1.0,2.0
80,0.664411224615234,0.5992578156422599,0.6730323597087912,0.594211864124866,1.0,2.0,2.0
81,0.6656632491433341,0.6010262116528035,0.6709900006262102,0.5938532478555227,1.0,3.0,2.0
82,0.6629327093084172,0.6005470744484607,0.6690941874492714,0.5902845941437362,1.0,5.0,2.0
83,0.6610236646399943,0.5974235215446256,0.6686920131326407,0.5887069090406325,1.0,10.0,2.0
84,0.6642056746807539,0.5974202741859113,0.6785082652796082,0.5959541797123681,2.0,0.5,2.0
85,0.6631554623287202,0.5974763283685794,0.6774219910281664,0.5950386236286694,2.0,1.0,2.0
86,0.6643791330783861,0.5978970468554443,0.6772177535261263,0.5952567489087943,2.0,2.0,2.0
87,0.6648781718955836,0.5966098047687429,0.6773399969848314,0.5958621992957591,2.0,3.0,2.0
88,0.6655599057185294,0.5970184062849465,0.6793859291769715,0.5957058656127769,2.0,5.0,2.0
89,0.6621049836510781,0.5976367526166576,0.6759724666252314,0.590008299955716,2.0,10.0,2.0
90,0.6686429052643618,0.6013578208359517,0.6824281393453738,0.6024508133595023,3.0,0.5,2.0
91,0.6681436275700163,0.6031325710369007,0.6830619979743793,0.6010465775815615,3.0,1.0,2.0
92,0.6675860282572257,0.6032021358443058,0.683416298245332,0.6006714906400303,3.0,2.0,2.0
93,0.6672034432451872,0.6043768541004348,0.6847304494564501,0.6003984583933468,3.0,3.0,2.0
94,0.6660565435924428,0.6045092454104593,0.6872562132789133,0.6006664390151186,3.0,5.0,2.0
95,0.665479587376295,0.5996396272697019,0.6837679360217025,0.5990936381786426,3.0,10.0,2.0
96,0.6757407843305404,0.6103184794165585,0.7009147312347419,0.6252991075532534,5.0,0.5,2.0
97,0.675704925309621,0.6102858644082667,0.6997772272402669,0.6261629063614733,5.0,1.0,2.0
98,0.676244435580034,0.6122294906908656,0.7015413670307125,0.6255746405550167,5.0,2.0,2.0
99,0.6754756217113582,0.6127939551959282,0.7011893653764416,0.6257867527358498,5.0,3.0,2.0
100,0.676031996317527,0.612248208386855,0.7003667463208043,0.624488249008287,5.0,5.0,2.0
101,0.6727494567462186,0.6079938774534593,0.7001010494811812,0.6232202475945996,5.0,10.0,2.0
102,0.6983050096015109,0.6422736441290222,0.74339645190537,0.6758408439983047,10.0,0.5,2.0
103,0.6992837382782119,0.6421848544201426,0.7442928954872403,0.6751761126952442,10.0,1.0,2.0
104,0.7012354677335926,0.6422604286881846,0.7449988094894777,0.6755822693433766,10.0,2.0,2.0
105,0.6998978000815268,0.6429932146864015,0.7446728131624285,0.6732360192373785,10.0,3.0,2.0
106,0.7008786159979417,0.6413099848023998,0.7449782022260449,0.6744301337030126,10.0,5.0,2.0
107,0.699175761800661,0.6409077489349879,0.7456037156274856,0.6750061350800978,10.0,10.0,2.0
108,0.6762452926436294,0.6159343631614932,0.6796659831502332,0.5990809371915577,0.5,0.5,3.0
109,0.6754033925468154,0.6161065687424669,0.6800677858117626,0.5994737170448128,0.5,1.0,3.0
110,0.6754612747115176,0.6165934910400086,0.6803304698253976,0.6008326819639819,0.5,2.0,3.0
111,0.6754134155892364,0.6168038230560646,0.6809839377642949,0.6005246305759219,0.5,3.0,3.0
112,0.6750125821109727,0.616286415139906,0.6818070285575907,0.601453024283235,0.5,5.0,3.0
113,0.6729930909589391,0.6139584038368653,0.6828068187002406,0.5996079249229486,0.5,10.0,3.0
114,0.678239704399099,0.6187958665662663,0.6812977826358491,0.6034179082972718,1.0,0.5,3.0
115,0.6786906178411748,0.6190341154513092,0.6814363755547481,0.6038180078257497,1.0,1.0,3.0
116,0.6776185418412136,0.6180805020265732,0.6813199141905897,0.6046199968095263,1.0,2.0,3.0
117,0.6770481127086869,0.6178605244216561,0.681366096933714,0.6054877205820437,1.0,3.0,3.0
118,0.6757059134138523,0.617901771472602,0.6831959108147417,0.606150964880083,1.0,5.0,3.0
119,0.6734868970559057,0.6159684335180583,0.6830225876812018,0.6022587455356698,1.0,10.0,3.0
120,0.6779819436480453,0.6174778702584769,0.6861072684531464,0.6088559439073202,2.0,0.5,3.0
121,0.6769649393898559,0.6168466136490881,0.6860377585547754,0.6089974179784389,2.0,1.0,3.0
122,0.6778552454405695,0.6168337593043587,0.6852785091245501,0.608147117888852,2.0,2.0,3.0
123,0.6779013174536163,0.6179153007895521,0.6837627162780885,0.608456271220958,2.0,3.0,3.0
124,0.6768181224231047,0.6158277144918476,0.6823154671022964,0.6069563575164273,2.0,5.0,3.0
125,0.6743634579127709,0.6144218230167466,0.6802906111362909,0.6023531627352895,2.0,10.0,3.0
126,0.6768782246387437,0.6183497314898407,0.6863123471730085,0.6089629931998927,3.0,0.5,3.0
127,0.6774531298475948,0.6190724848670479,0.6863753851965688,0.6098312463192513,3.0,1.0,3.0
128,0.6769755683698296,0.6189811725653016,0.6858488603753056,0.6101020887457074,3.0,2.0,3.0
129,0.6769821744340387,0.619595550324094,0.6847328140387606,0.6092719454789133,3.0,3.0,3.0
130,0.6763827085081071,0.6189763344229066,0.6841530166941171,0.6084908726659303,3.0,5.0,3.0
131,0.6740582232832606,0.6171076564888814,0.6854057911665083,0.6049179962655312,3.0,10.0,3.0
132,0.6775313496512511,0.6226611339764663,0.6935046609278506,0.6184869151536216,5.0,0.5,3.0
133,0.6781233482073046,0.6230992448297676,0.6931624533980967,0.6187754191831689,5.0,1.0,3.0
134,0.6775490927266477,0.6237185468495935,0.693767290690928,0.6190056173925929,5.0,2.0,3.0
135,0.6766600549987751,0.6240065490794412,0.6945847824188577,0.618562986076592,5.0,3.0,3.0
136,0.6759791469403826,0.6250351849658856,0.6956053257510253,0.6177073488866021,5.0,5.0,3.0
137,0.6742489304280304,0.6218562827699754,0.6966368556751361,0.6125301489520546,5.0,10.0,3.0
138,0.6899749315641392,0.6346489725922287,0.7288738781940926,0.6545074154922942,10.0,0.5,3.0
139,0.6888992541617037,0.6356022879882847,0.7294763241431448,0.6543331627330026,10.0,1.0,3.0
140,0.6896884564748518,0.6357756294870065,0.7298666461213515,0.6538345642912181,10.0,2.0,3.0
141,0.6895208953410329,0.6362581541013921,0.7313240546838287,0.6531279600245312,10.0,3.0,3.0
142,0.6900582707482118,0.6378781900525116,0.7313988128357429,0.6528774285761283,10.0,5.0,3.0
143,0.6890578882864297,0.6374833197542548,0.7302034579114094,0.6529094260730407,10.0,10.0,3.0
144,0.6824374797275234,0.6199882892263989,0.6857501808565141,0.6073474971998256,0.5,0.5,5.0
145,0.6818692210050747,0.620447231671973,0.685737282490128,0.6074449781938152,0.5,1.0,5.0
146,0.6826438772652208,0.6205948490294032,0.6857371981222654,0.6070204993370132,0.5,2.0,5.0
147,0.6827921663221203,0.6199626847579763,0.6858511157410818,0.6072312295032057,0.5,3.0,5.0
148,0.6820872997104542,0.6200300730904382,0.6860681134874762,0.6074892194735612,0.5,5.0,5.0
149,0.6823326939952367,0.6219629220865085,0.68459100744851,0.607579077539056,0.5,10.0,5.0
150,0.6823530020186004,0.6208008670317999,0.6878098882795098,0.6089718283618739,1.0,0.5,5.0
151,0.6826823946715814,0.6211867899249197,0.6872124266745294,0.6095365593272416,1.0,1.0,5.0
152,0.6835403094901279,0.6218370540422777,0.686875917438439,0.6091103596740229,1.0,2.0,5.0
153,0.6829505358278293,0.6224005254473007,0.686904686275587,0.6089177701283025,1.0,3.0,5.0
154,0.6818949144616847,0.6221648963307673,0.686391919724771,0.6084865120691075,1.0,5.0,5.0
155,0.6826883495129304,0.6215604677542135,0.684590121969802,0.6064753492575569,1.0,10.0,5.0
156,0.6826384312401319,0.6233521834243114,0.6908180170254441,0.6092249196510714,2.0,0.5,5.0
157,0.6817438000631567,0.623954695883897,0.6908041920751946,0.6098063828819884,2.0,1.0,5.0
158,0.6814239081500663,0.6235770747237303,0.6908880714709085,0.610221241530942,2.0,2.0,5.0
159,0.6823560690119894,0.6246956465022515,0.6912291379816774,0.6104626818784021,2.0,3.0,5.0
160,0.6820885416996507,0.6238035335399719,0.6897074012672167,0.6111688098477149,2.0,5.0,5.0
161,0.6821812815338859,0.6240634902397698,0.6888510546577671,0.6091451096967866,2.0,10.0,5.0
162,0.6841603641742694,0.6230490576578689,0.6927323277562616,0.614658794183178,3.0,0.5,5.0
163,0.6837411656749173,0.6235781580543903,0.6926450068043553,0.6140156170858316,3.0,1.0,5.0
164,0.6840175955105232,0.6238249337562815,0.6929868842400406,0.6145812449231973,3.0,2.0,5.0
165,0.6846070276418625,0.6239909991112584,0.691764666980702,0.6156265749374424,3.0,3.0,5.0
166,0.6857237125364504,0.6236381923330507,0.690667397930327,0.6150732671574908,3.0,5.0,5.0
167,0.6825975657652201,0.6227845419681065,0.6907091996803205,0.6119408673578114,3.0,10.0,5.0
168,0.6842526291859775,0.6235248558231106,0.6971503067690441,0.6163933351635981,5.0,0.5,5.0
169,0.6845636107624411,0.6229753527659525,0.6966022666420391,0.6172098195895788,5.0,1.0,5.0
170,0.6845482013529474,0.6226234402639758,0.6961988175884304,0.6171621400397307,5.0,2.0,5.0
171,0.6845706365104609,0.6226921624838246,0.6964387485249183,0.6170594424324854,5.0,3.0,5.0
172,0.6825068731374666,0.6207258707677203,0.6958635832702151,0.6170732487147734,5.0,5.0,5.0
173,0.6825602552956445,0.6207124398182597,0.6972196621545672,0.615816071168948,5.0,10.0,5.0
174,0.6900923741273546,0.6267389172225647,0.710058742877657,0.6261963631940928,10.0,0.5,5.0
175,0.6898505432524847,0.6268136562657071,0.7102930428350684,0.6266137621396747,10.0,1.0,5.0
176,0.6887509968921179,0.6265221028742907,0.7091392115658268,0.6269669578850704,10.0,2.0,5.0
177,0.6885747401595176,0.6259175426609032,0.7089616527158279,0.6272972497687311,10.0,3.0,5.0
178,0.6882022603650609,0.6254034797800607,0.7091268458672999,0.6269524695824632,10.0,5.0,5.0
179,0.6863081228357426,0.6246286948952375,0.7093933649948635,0.6264710186322238,10.0,10.0,5.0
180,0.6905818172508822,0.6194249681589016,0.6951429204823811,0.6129758033570206,0.5,0.5,10.0
181,0.6905292587301681,0.6195858473337846,0.6952252575124658,0.6132010621166832,0.5,1.0,10.0
182,0.6908412946177535,0.619438988271203,0.6952717259385957,0.6127914335632635,0.5,2.0,10.0
183,0.6910017993721842,0.6197289101877949,0.6950069690744052,0.613081043475622,0.5,3.0,10.0
184,0.6910594932819467,0.6187248681746323,0.6948875182334809,0.6131298960654875,0.5,5.0,10.0
185,0.6912326045490911,0.6181704542610073,0.6942457377965859,0.6125997208675524,0.5,10.0,10.0
186,0.6906855564050736,0.6183513353988406,0.6952374825083147,0.614068130083633,1.0,0.5,10.0
187,0.690742408258394,0.618944676013781,0.6948575514380015,0.6139244629127673,1.0,1.0,10.0
188,0.6902885804160962,0.6186234325411272,0.6950542854590471,0.6143436454448084,1.0,2.0,10.0
189,0.6899024911070479,0.6193602902586904,0.6952875712188076,0.6137849925378467,1.0,3.0,10.0
190,0.6896366437591188,0.6189417208162176,0.6953160881553642,0.6147097441802377,1.0,5.0,10.0
191,0.6905472694302135,0.6185551266275986,0.6950316361179422,0.6132858820959034,1.0,10.0,10.0
192,0.6890431983236127,0.6177691409584429,0.6942166022595714,0.6138431870541147,2.0,0.5,10.0
193,0.6893322152145783,0.6180512378189074,0.6939876851941452,0.6139475399587679,2.0,1.0,10.0
194,0.6886213798284823,0.6186586366558757,0.6938881676033316,0.6137459908135974,2.0,2.0,10.0
195,0.689162971870587,0.6187838471055899,0.6940224485412427,0.614289121518574,2.0,3.0,10.0
196,0.6898801079230112,0.6190784308610258,0.6943786956432437,0.6147009586495399,2.0,5.0,10.0
197,0.6894123557487938,0.6188531200206496,0.6953412624281282,0.6131942746040359,2.0,10.0,10.0
198,0.6886831533709754,0.6190465032424437,0.6962418836980135,0.6138470154349578,3.0,0.5,10.0
199,0.6889677632307751,0.6191558886983886,0.6962938235069469,0.6137669391005303,3.0,1.0,10.0
200,0.6885746369292092,0.6191290393377915,0.696120312554699,0.6133037796154814,3.0,2.0,10.0
201,0.6889942160285455,0.6186871316066492,0.6962587747358492,0.6138643317400647,3.0,3.0,10.0
202,0.6881746456536973,0.6180230412362052,0.6962110044771346,0.6137138280794232,3.0,5.0,10.0
203,0.6898882906692418,0.6192256188659132,0.6954837686683101,0.6142407501075006,3.0,10.0,10.0
204,0.6900692901843783,0.6184780984179801,0.7012332158147128,0.6185065493042229,5.0,0.5,10.0
205,0.689876540761287,0.6181053387995197,0.7010919318072342,0.6181346960446132,5.0,1.0,10.0
206,0.6905279039987631,0.6180841056615544,0.7011563123149209,0.6163609369818042,5.0,2.0,10.0
207,0.6899185166129088,0.6188137701181844,0.701226937726195,0.6162569637149401,5.0,3.0,10.0
208,0.6896935657592582,0.6183051838504947,0.7006883966633234,0.6153362184501702,5.0,5.0,10.0
209,0.6906262333388724,0.6185968013022645,0.700813044621384,0.6155174877160741,5.0,10.0,10.0
210,0.6914813423553656,0.6172937212559904,0.7098367598432545,0.6184680278930433,10.0,0.5,10.0
211,0.6911813798971337,0.617065308397141,0.7093979963712651,0.6184092984892489,10.0,1.0,10.0
212,0.6913380659817455,0.6172917859048705,0.7090878212757753,0.6187377371083096,10.0,2.0,10.0
213,0.6912631311540773,0.6177333475540617,0.7084825331836238,0.6184981821015432,10.0,3.0,10.0
214,0.6911368338914803,0.6176329210477296,0.707687759392466,0.6193027132177238,10.0,5.0,10.0
215,0.6912406048634147,0.6176663043204516,0.7084254368252897,0.6187047414485246,10.0,10.0,10.0
