,f1_test_svm,f1_test_tm,f1_train_svm,f1_train_tm,label,ngrams,text
82,0.7737981475780875,0.6120121389518731,0.7798948618324978,0.6269921059801722,1.0,5.0,2.0
83,0.7202613355070273,0.6325457417072042,0.7920614023474453,0.6531722525537105,1.0,10.0,2.0
84,0.8186958325775806,0.7022513232076891,0.8137406444697295,0.6783188615967616,2.0,0.5,2.0
85,0.8225371319781253,0.6985916840325048,0.8240550992930098,0.6791533790228361,2.0,1.0,2.0
86,0.8259441056057608,0.6753547880135868,0.8234763950059011,0.6724699179053346,2.0,2.0,2.0
87,0.7954676164283226,0.6438551376280932,0.8257412723507696,0.6604463932640834,2.0,3.0,2.0
88,0.7642105567240465,0.6321930896822416,0.8046279092241702,0.6497453805633717,2.0,5.0,2.0
89,0.7744147043014344,0.6218288836660099,0.8074501524643982,0.650309056831615,2.0,10.0,2.0
90,0.814777841939627,0.6951289422986555,0.8324065078168388,0.684735799609782,3.0,0.5,2.0
91,0.8104900389672729,0.6977764304238567,0.8339589964151863,0.6866412530934618,3.0,1.0,2.0
92,0.8161566766024839,0.6713539817902268,0.8265374223827489,0.6774846600943538,3.0,2.0,2.0
93,0.8085183822057573,0.6425482675296225,0.8171698799246364,0.669282448342229,3.0,3.0,2.0
94,0.8085322973672164,0.6320976442714497,0.8136582518165434,0.6626982157284966,3.0,5.0,2.0
95,0.7756338934882246,0.6338701912037081,0.8206625213347789,0.6580284582218063,3.0,10.0,2.0
96,0.8194245296182745,0.6929916339433234,0.8201623391449829,0.6934286204654923,5.0,0.5,2.0
97,0.8152567326628424,0.6839368209362903,0.8237822313678835,0.6911182203196982,5.0,1.0,2.0
98,0.8100062408111797,0.6655981579368435,0.8117867941078403,0.6852152659078061,5.0,2.0,2.0
99,0.8179853835627621,0.668418173904443,0.8097250133747229,0.6850407660298201,5.0,3.0,2.0
100,0.8074202579114769,0.6596345926960763,0.8187327214176147,0.6819449085201219,5.0,5.0,2.0
101,0.8001248681867216,0.646766228789742,0.8244981694333291,0.6679656008857573,5.0,10.0,2.0
102,0.8188170951775263,0.6881857030248806,0.8429741627026458,0.712972439089815,10.0,0.5,2.0
103,0.8307690719601541,0.6977330954817347,0.8423687019625077,0.7115873436353022,10.0,1.0,2.0
104,0.8249235520317216,0.6876649072993595,0.8381640512311784,0.7164491096218863,10.0,2.0,2.0
105,0.8263046101993332,0.6797446095802394,0.8337981327797395,0.7088199133279267,10.0,3.0,2.0
106,0.8202401635732515,0.6697543982156996,0.8418166406523877,0.7099068858456289,10.0,5.0,2.0
107,0.8096610286447292,0.6283295231408399,0.8338607955730839,0.6844589879484974,10.0,10.0,2.0
108,0.7706748370345144,0.6681292817478661,0.8038500465152699,0.6592038343776883,0.5,0.5,3.0
109,0.7723992027276171,0.6702558411393582,0.8072073447181622,0.6569632405525916,0.5,1.0,3.0
110,0.7772563432377454,0.6781807866596608,0.7994696328315893,0.6546632246051541,0.5,2.0,3.0
111,0.7794084006475219,0.6813996505618733,0.797611749389602,0.6509235801808462,0.5,3.0,3.0
112,0.785104625025878,0.6555954665494582,0.7941125484660867,0.6416742852499316,0.5,5.0,3.0
113,0.7718472331938886,0.5952212397671592,0.7892796290706341,0.6051874749799452,0.5,10.0,3.0
114,0.7800841342055187,0.678438406051287,0.81033572984979,0.6596196712142893,1.0,0.5,3.0
115,0.7793809966588805,0.6774501952276808,0.8095508268937008,0.6576690416543259,1.0,1.0,3.0
116,0.784712981290796,0.6835121544059065,0.8070580222358479,0.6580336081834316,1.0,2.0,3.0
117,0.799357530947296,0.678055259705252,0.7982250387311878,0.6578496848690499,1.0,3.0,3.0
118,0.7837646593817417,0.6540635747499659,0.79644973517597,0.6442760699050354,1.0,5.0,3.0
119,0.7696627674322236,0.5814641513700993,0.7834375149789603,0.6075002265837006,1.0,10.0,3.0
120,0.8178083885740217,0.6876145960256634,0.8245473659591238,0.6623684136422695,2.0,0.5,3.0
121,0.8204751667268144,0.6882818449934056,0.8230188200741249,0.662598685923069,2.0,1.0,3.0
122,0.8205168864408319,0.6800018942831145,0.8150254407468244,0.6598956039317415,2.0,2.0,3.0
123,0.8120021737174329,0.6733168280101425,0.8185494254820298,0.6586218951277625,2.0,3.0,3.0
124,0.7960851775984883,0.6342371930633822,0.8070628875623409,0.6410425129145365,2.0,5.0,3.0
125,0.7798333840214272,0.5809207210260314,0.7822353627047631,0.6131613475418491,2.0,10.0,3.0
126,0.8306295828747703,0.6960530841534811,0.822932599136303,0.6727002972827192,3.0,0.5,3.0
127,0.8290473712596368,0.6897240547075465,0.8235100545839432,0.6715826503006637,3.0,1.0,3.0
128,0.8277542832983553,0.6792296865276131,0.8325481638727068,0.6615724230953852,3.0,2.0,3.0
129,0.8183603831895819,0.6725646486861228,0.83111283090761,0.658004815200822,3.0,3.0,3.0
130,0.7806972048847061,0.6213132809104753,0.8187387600085887,0.6386293812955901,3.0,5.0,3.0
131,0.7923868148307025,0.5987073251810026,0.8165416778127812,0.6225087802554465,3.0,10.0,3.0
132,0.8288738134766398,0.6815478780902586,0.8344469803557574,0.6745875123814591,5.0,0.5,3.0
133,0.8283932816028382,0.6791533173449553,0.8335490312537516,0.6745196839077985,5.0,1.0,3.0
134,0.8272024726282234,0.6696231261026226,0.8331872269614401,0.6681078060100216,5.0,2.0,3.0
135,0.8154347083686428,0.6440837725214184,0.827501733046567,0.6634137680365788,5.0,3.0,3.0
136,0.807700769732564,0.629213197902444,0.8182348593524351,0.6602550372877621,5.0,5.0,3.0
137,0.7999240465946571,0.6219106361579291,0.8218263342495289,0.6436363023999592,5.0,10.0,3.0
138,0.8002245378466641,0.6725352447549747,0.8166741628168488,0.6840666014058682,10.0,0.5,3.0
139,0.80070664494025,0.6746142992859284,0.8154266576699685,0.6830034215403008,10.0,1.0,3.0
140,0.7999269570573231,0.6677184735955453,0.8124340700137873,0.6811920305647335,10.0,2.0,3.0
141,0.8006047675958259,0.6651052787725433,0.8224780271581853,0.6793858787338412,10.0,3.0,3.0
142,0.809193987707489,0.6538993709863196,0.8189387657399763,0.6803885156216922,10.0,5.0,3.0
143,0.806868210237202,0.6412837402852781,0.8211989797759449,0.6564340850721314,10.0,10.0,3.0
144,0.7709583760107569,0.6791826668008603,0.8039844019447102,0.6559841385672309,0.5,0.5,5.0
145,0.769258013931831,0.6815851184351129,0.800190121441112,0.655996638958525,0.5,1.0,5.0
146,0.7708563249524005,0.6825865336772732,0.798898955883874,0.6507932800602629,0.5,2.0,5.0
147,0.7746007689210326,0.6807312921925426,0.7986177877769471,0.6510157019777942,0.5,3.0,5.0
148,0.7942673643893463,0.6718248045790698,0.793185763288782,0.6464953549883043,0.5,5.0,5.0
149,0.7889921171658083,0.6261361958189711,0.7865498257943832,0.6197965944974928,0.5,10.0,5.0
150,0.7694946469428968,0.6801600296472589,0.7990453673451976,0.6555164631052928,1.0,0.5,5.0
151,0.7745468594385245,0.6828307515182817,0.7984958721886535,0.6544124671451939,1.0,1.0,5.0
152,0.7747972372877617,0.6796950326970799,0.7953201598753581,0.6535714912664855,1.0,2.0,5.0
153,0.777903427620408,0.6778336884577532,0.7979885121048167,0.6532504477995775,1.0,3.0,5.0
154,0.7974821324606418,0.6705691347968055,0.7935760137697565,0.6488921354167161,1.0,5.0,5.0
155,0.7833384462069255,0.6188096852306855,0.7875722888600717,0.6190070808644199,1.0,10.0,5.0
156,0.794001751168266,0.6829969849666679,0.8136987034141294,0.6568874353808289,2.0,0.5,5.0
157,0.7930547028835326,0.6790724477219116,0.8103773845935422,0.6553058391770421,2.0,1.0,5.0
158,0.7996057583587217,0.6785996739907866,0.8072354145752243,0.6550312556436666,2.0,2.0,5.0
159,0.7989545913898726,0.6816811664921382,0.8045872277486299,0.6553833379201678,2.0,3.0,5.0
160,0.7947238184265712,0.6781170207090838,0.8016033891230955,0.6546922244479577,2.0,5.0,5.0
161,0.802581742453047,0.6155882419774015,0.7856400599059179,0.6213406034638513,2.0,10.0,5.0
162,0.7973943418363459,0.6850420272312354,0.8193714309642912,0.6604137009229076,3.0,0.5,5.0
163,0.799467407975728,0.6853467436507934,0.8174339689092323,0.6574939462444589,3.0,1.0,5.0
164,0.8009880264844838,0.6811378702715469,0.8163047230009031,0.6552073763758024,3.0,2.0,5.0
165,0.8168380985152486,0.6789881737010435,0.8102784920598446,0.6567376038902644,3.0,3.0,5.0
166,0.8088336635871133,0.6734919619448625,0.7977715234103948,0.6509438532044742,3.0,5.0,5.0
167,0.7824935428099811,0.6050114547359344,0.7902942766015232,0.620944091904883,3.0,10.0,5.0
168,0.8271834535278468,0.6963644914678148,0.8172964953945292,0.659912074134751,5.0,0.5,5.0
169,0.828027443712987,0.6949769914385976,0.8193420467138277,0.6605678778881099,5.0,1.0,5.0
170,0.8252923192018453,0.6922377829244611,0.8163301461863568,0.6587221507300693,5.0,2.0,5.0
171,0.8230878110503519,0.6862241737544122,0.8250703559644851,0.6574942092248683,5.0,3.0,5.0
172,0.8178167857817673,0.6634096266704845,0.8243424872261413,0.6545476775325872,5.0,5.0,5.0
173,0.7938491860359513,0.613600919169915,0.8008467904702617,0.6278027975209979,5.0,10.0,5.0
174,0.8254745970290827,0.6728468301893596,0.8334391510202853,0.6583332001028319,10.0,0.5,5.0
175,0.826987917851526,0.6720502865830246,0.8336373268682423,0.655265081813629,10.0,1.0,5.0
176,0.8203350851689466,0.6540164779830637,0.8320298479639098,0.6539473518545236,10.0,2.0,5.0
177,0.8255524413984119,0.6457291740002896,0.8284306781902842,0.6531478116945996,10.0,3.0,5.0
178,0.8172303795388436,0.6341143534496472,0.8188825931696472,0.649344492437804,10.0,5.0,5.0
179,0.8192198257070132,0.6320377340693403,0.8065127628404452,0.6539347719528132,10.0,10.0,5.0
180,0.7665204693558543,0.6835884465787618,0.8088761742811408,0.6525601529836647,0.5,0.5,10.0
181,0.7664024002928358,0.6829661238924594,0.8095191318371839,0.651696012482571,0.5,1.0,10.0
182,0.7664024002928358,0.6813337663249031,0.8051758279116945,0.6515185998334456,0.5,2.0,10.0
183,0.7659208337018975,0.6802493852610132,0.8029301310718546,0.6495117683879958,0.5,3.0,10.0
184,0.7880508910033309,0.6831850426494235,0.8031257630215951,0.6482254492271213,0.5,5.0,10.0
185,0.7918214364037084,0.6773401958180758,0.793731044850448,0.6473061069747967,0.5,10.0,10.0
186,0.766030073491644,0.6851238845920639,0.8086966561763476,0.652829651449407,1.0,0.5,10.0
187,0.7675669004871768,0.6831630813129194,0.8077336846757617,0.6532536766897612,1.0,1.0,10.0
188,0.7687375939264363,0.6838498327440448,0.8076742339338335,0.6515783428123082,1.0,2.0,10.0
189,0.7688858145457838,0.6852297594893464,0.8026491388614827,0.6510012247426779,1.0,3.0,10.0
190,0.7909085691378699,0.6872823942654492,0.797980719060869,0.6507376605997064,1.0,5.0,10.0
191,0.7921076974305488,0.6739252470608366,0.7975033158691849,0.6520811898605405,1.0,10.0,10.0
192,0.7729002761978921,0.6860605528634294,0.8028951946880535,0.6543900408176693,2.0,0.5,10.0
193,0.7732824392906283,0.6836371612849585,0.8017044960589639,0.6550693781244545,2.0,1.0,10.0
194,0.772105733866178,0.6856569634903034,0.8023783520320691,0.6556190040862317,2.0,2.0,10.0
195,0.7726625988262832,0.6868121294898177,0.7981523246978024,0.6533505210249048,2.0,3.0,10.0
196,0.7939304932404192,0.6854239616516228,0.792847544500971,0.6517743819558801,2.0,5.0,10.0
197,0.7904937805603486,0.6763090472523385,0.7915839910957059,0.6539360959723614,2.0,10.0,10.0
198,0.7718104498887653,0.6950387530379353,0.8027945200656857,0.6564827733640106,3.0,0.5,10.0
199,0.7730986783492754,0.6928209991383543,0.8021038045669967,0.6581873710244632,3.0,1.0,10.0
200,0.7737849320240364,0.6921490086466965,0.7999121968945105,0.6556355637388209,3.0,2.0,10.0
201,0.7784678452380698,0.6884565356028631,0.7992157709633244,0.6542517256023415,3.0,3.0,10.0
202,0.8012218439733075,0.6853674732600351,0.7963926119633606,0.6570517924141454,3.0,5.0,10.0
203,0.7919564640511858,0.6760093134730916,0.7953895219487357,0.6537047386520205,3.0,10.0,10.0
204,0.7753521354699363,0.6918759953863137,0.8023706254450518,0.6564937692439548,5.0,0.5,10.0
205,0.7758291224820786,0.6886596655317027,0.7995740392357487,0.6562393286893771,5.0,1.0,10.0
206,0.7943891195113965,0.6872573179695118,0.797847852628689,0.6560403188773313,5.0,2.0,10.0
207,0.800020014609879,0.6865308702921515,0.8022867215687176,0.6568480017117182,5.0,3.0,10.0
208,0.8002380774542672,0.6850544080311136,0.8022661669906965,0.6566976955569466,5.0,5.0,10.0
209,0.8113141370874101,0.674785306255796,0.7983608065341412,0.6531038586370033,5.0,10.0,10.0
210,0.8306436502083432,0.6926629946797269,0.8156260183132885,0.65836807427777,10.0,0.5,10.0
211,0.8312924859042435,0.6927533293741354,0.8152655269146487,0.6576688156526425,10.0,1.0,10.0
212,0.8288338206366639,0.6918503127356634,0.8126083294083404,0.655498082502483,10.0,2.0,10.0
213,0.8300568410471785,0.6925067714275628,0.8125946221044998,0.6526934497544361,10.0,3.0,10.0
214,0.8252076558385555,0.6911179059930025,0.810521009839483,0.6512429115470073,10.0,5.0,10.0
215,0.8174109678540074,0.6591680913285067,0.8135190943505081,0.6438730750598256,10.0,10.0,10.0
